time,radius,speed,acceleration
0.0,6371.0,0.0,-9.821914294127223
0.8,6370.996856987426,-0.00785753143530178,-9.821914294127223
1.6,6370.987427949704,-0.01571506287060356,-9.821914294127223
2.4000000000000004,6370.971712886834,-0.023572594305905338,-9.821914294127223
3.2,6370.949711798816,-0.03143012574120712,-9.821914294127223
4.0,6370.921424685649,-0.0392876571765089,-9.821914294127223
4.8,6370.886851547334,-0.04714518861181068,-9.821914294127223
5.6,6370.845992383871,-0.055002720047112465,-9.821914294127223
6.3999999999999995,6370.798847195259,-0.06286025148241424,-9.821914294127223
7.199999999999999,6370.7454159815,-0.07071778291771602,-9.821914294127223
7.999999999999999,6370.685698742592,-0.0785753143530178,-9.821914294127223
8.799999999999999,6370.6196954785355,-0.08643284578831958,-9.821914294127223
9.6,6370.547406189331,-0.09429037722362137,-9.821914294127223
10.4,6370.468830874978,-0.10214790865892315,-9.821914294127223
11.200000000000001,6370.383969535477,-0.11000544009422493,-9.821914294127223
12.000000000000002,6370.292822170828,-0.11786297152952671,-9.821914294127223
12.800000000000002,6370.1953887810305,-0.12572050296482848,-9.821914294127223
13.600000000000003,6370.091669366085,-0.13357803440013025,-9.821914294127223
14.400000000000004,6369.981663925991,-0.14143556583543201,-9.821914294127223
15.200000000000005,6369.865372460748,-0.14929309727073378,-9.821914294127223
16.000000000000004,6369.742794970358,-0.15715062870603555,-9.821914294127223
16.800000000000004,6369.613931454819,-0.16500816014133732,-9.821914294127223
17.600000000000005,6369.478781914132,-0.17286569157663909,-9.821914294127223
18.400000000000006,6369.337346348297,-0.18072322301194085,-9.821914294127223
19.200000000000006,6369.189624757313,-0.18858075444724262,-9.821914294127223
20.000000000000007,6369.035617141181,-0.1964382858825444,-9.821914294127223
20.800000000000008,6368.875323499901,-0.20429581731784616,-9.821914294127223
21.60000000000001,6368.708743833473,-0.21215334875314792,-9.821914294127223
22.40000000000001,6368.535878141896,-0.2200108801884497,-9.821914294127223
23.20000000000001,6368.3567264251715,-0.22786841162375146,-9.821914294127223
24.00000000000001,6368.171288683298,-0.23572594305905323,-9.821914294127223
24.80000000000001,6367.979564916277,-0.243583474494355,-9.828603106110354
25.600000000000012,6367.781552983688,-0.2514463569792433,-9.828603106110354
26.400000000000013,6367.577250745111,-0.25930923946413154,-9.828603106110354
27.200000000000014,6367.366658200546,-0.2671721219490198,-9.828603106110354
28.000000000000014,6367.149775349993,-0.27503500443390805,-9.828603106110354
28.800000000000015,6366.926602193453,-0.2828978869187963,-9.828603106110354
29.600000000000016,6366.697138730924,-0.29076076940368456,-9.828603106110354
30.400000000000016,6366.4613849624075,-0.2986236518885728,-9.828603106110354
31.200000000000017,6366.219340887903,-0.3064865343734611,-9.828603106110354
32.000000000000014,6365.9710065074105,-0.31434941685834933,-9.828603106110354
32.80000000000001,6365.71638182093,-0.3222122993432376,-9.828603106110354
33.60000000000001,6365.455466828462,-0.33007518182812584,-9.828603106110354
34.400000000000006,6365.188261530006,-0.3379380643130141,-9.828603106110354
35.2,6364.914765925561,-0.34580094679790235,-9.828603106110354
36.0,6364.634980015129,-0.3536638292827906,-9.828603106110354
36.8,6364.348903798709,-0.36152671176767887,-9.828603106110354
37.599999999999994,6364.056537276301,-0.3693895942525671,-9.828603106110354
38.39999999999999,6363.757880447905,-0.3772524767374554,-9.828603106110354
