time,radius,speed,acceleration
1119.9999999999707,250.52177503595814,-9.916367859782298,-0.9403676186059597
1135.9999999999698,91.76249412769884,-9.926978042768939,-0.37635505270130865
1151.9999999999688,-67.09134535725227,-9.928031859985882,0.2822783770092147
1167.999999999968,-225.8822628713376,-9.91930196916435,0.8464363702237415
1183.999999999967,-384.4593304521295,-9.90129083908044,1.4093869229420748
1199.9999999999661,-542.6746962688478,-9.874100441908258,2.0169504623125833
1215.9999999999652,-700.3811420409305,-9.837696870138764,2.5747997455881144
1231.9999999999643,-857.4324805517239,-9.792209276011148,3.128959454667532
1247.9999999999634,-1013.6844205213729,-9.737778931483735,3.6786245417477286
1263.9999999999625,-1168.9942391250925,-9.67448594782262,4.222986808551193
1279.9999999999616,-1323.2229434971903,-9.602803260145185,4.71308969596773
1295.9999999999607,-1476.2440532036815,-9.523570016264259,5.183973525743937
1311.9999999999598,-1627.9372659709009,-9.436841997884528,5.657034418718086
1327.9999999999588,-1778.1834832107884,-9.342710587617072,6.128517177276179
1343.999999999958,-1926.8650817568612,-9.24128292467252,6.55704195993035
1359.999999999957,-2073.866686299676,-9.132729558524947,7.0186190723080015
1375.9999999999561,-2219.0755092552354,-9.017213380181422,7.434912593579819
1391.9999999999552,-2362.3817800809998,-8.894945711602395,7.843509878743544
1407.9999999999543,-2503.67905583227,-8.766151147004203,8.24337035868236
1423.9999999999534,-2642.8650055887333,-8.631065733794625,8.633501594925399
1439.9999999999525,-2779.8413116412044,-8.489989304032692,9.012950546404916
1455.9999999999516,-2914.5135266215007,-8.343116953027712,9.34784304468114
1471.9999999999507,-3046.7915337051263,-8.190733689859764,9.704286779662946
1487.9999999999498,-3176.5896183253512,-8.033200556642955,10.01670710316267
1503.9999999999488,-3303.827606901282,-7.870752759666569,10.3173207197583
1519.999999999948,-3428.428402483166,-7.703584422040144,10.577177219160719
1535.999999999947,-3550.3241939596996,-7.533425578005288,10.575719665759948
1551.999999999946,-3669.510525732669,-7.365239913623022,10.433521058312722
1567.9999999999452,-3786.023078426185,-7.199131835238294,10.31953140558748
1583.9999999999443,-3899.8917718946564,-7.034705156881713,10.225313964615772
1599.9999999999434,-4011.140876877078,-6.871634499985028,10.156099724369055
1615.9999999999425,-4119.789851729341,-6.7096480737665685,10.092562279645149
1631.9999999999416,-4225.854185022015,-6.548519037221115,10.047304683041498
1647.9999999999407,-4329.346004876376,-6.38805744288921,10.011343175567912
1663.9999999999397,-4430.274732339277,-6.2281056035810725,9.9835978029051
1679.9999999999388,-4528.64738320907,-6.068528969638629,9.963101458804823
1695.999999999938,-4624.469113676573,-5.9092234896784674,9.950427025452873
1711.999999999937,-4717.743459331306,-5.7500922648335475,9.941241658332695
1727.999999999936,-4808.472616594097,-5.591063536271924,9.937298032673809
1743.9999999999352,-4896.657705637049,-5.432074762688952,9.936709310514972
1759.9999999999343,-4982.29895208842,-5.273075705337662,9.93856298548443
1775.9999999999334,-5065.395863864569,-5.114027760671598,9.943138494479218
1791.9999999999325,-5145.947390358795,-4.9548974517598205,9.948871200399909
1807.9999999999316,-5223.952015454984,-4.7956607193493594,9.956051416326988
1823.9999999999307,-5299.407882454904,-4.636300229167666,9.96447952002792
1839.9999999999297,-5372.312885184882,-4.47680158310553,9.973966365129732
1855.9999999999288,-5442.664729769947,-4.3171542279048065,9.982550971144374
1871.999999999928,-5510.461011920762,-4.157355391923988,9.99351803305898
1887.999999999927,-5575.699236414408,-3.997398225364505,10.003100374560857
1903.999999999926,-5638.376907165615,-3.837284375679151,10.011755583876194
1919.9999999999252,-5698.491537376864,-3.677018293683322,10.020845538379925
1935.9999999999243,-5756.041678100597,-3.516770660572102,10.01029432447268
1951.9999999999234,-5811.028865286158,-3.3566464885348855,10.00253282570217
1967.9999999999225,-5863.4551064046755,-3.1966545391714907,9.995940240554477
1983.9999999999216,-5913.322593448456,-3.036806371249537,9.986111981904855
1999.9999999999206,-5960.6337171265395,-2.877110683982757,9.975087269283527
2015.9999999999197,-6005.391189600325,-2.71761897503539,9.959898036978363
2031.9999999999188,-6047.598808689343,-2.558376126771306,9.945002764041174
2047.999999999918,-6087.2604005255,-2.3993616772738164,9.930382650950518
2063.9999999999213,-6124.379543192839,-2.2405639899779044,9.916017704332242
2079.999999999925,-6158.959563592295,-2.0819710689956676,9.90568615016783
2095.9999999999286,-6191.003702715521,-1.9235795992964126,9.89492628540199
2111.9999999999322,-6220.515091491779,-1.7653713298441296,9.884737242461608
2127.999999999936,-6247.496473519027,-1.6073239228756997,9.875109336290812
2143.9999999999395,-6271.950189974755,-1.4494135371359964,9.866033154635776
2159.999999999943,-6293.878273452323,-1.2916178635140965,9.856168632889663
2175.999999999947,-6313.282596807652,-1.1339361179597873,9.850870954163007
2191.9999999999504,-6330.164669698283,-0.9763302894534089,9.845804229018778
2207.999999999954,-6344.525691388223,-0.8187974217891083,9.845804229018778
2223.9999999999577,-6356.366700923586,-0.661344824132611,9.828603106110354
2239.9999999999613,-6365.690156912128,-0.5040871744348447,9.828603106110354
2255.999999999965,-6372.497852236456,-0.34689908838170397,9.821914294127223
2271.9999999999686,-6376.791032620913,-0.1897484596756686,9.821914294127223
2287.9999999999723,-6378.569802946074,-0.03259783096963309,9.821914294127223
2303.999999999976,-6377.834163211944,0.12455279773640253,9.821914294127223
2319.9999999999795,-6374.584113418511,0.2817034264424379,9.821914294127223
2335.999999999983,-6368.819653565781,0.43885405514847325,9.821914294127223
2351.999999999987,-6360.540165072422,0.5960956516974796,9.828603106110354
2367.9999999999905,-6349.7441502369775,0.753449485646475,9.839533134659135
2383.999999999994,-6336.4291049023595,0.9109522520578494,9.845804229018778
2399.9999999999977,-6320.593474598606,1.068521600143189,9.850870954163007
2416.0000000000014,-6302.236134446586,1.226165202410667,9.856168632889663
2432.000000000005,-6281.355788357958,1.3838992958653205,9.861699152955104
2448.0000000000086,-6257.950724206243,1.5417562605795265,9.870502856327096
2464.0000000000123,-6232.018981331922,1.6997361195409797,9.879853744145894
2480.000000000016,-6203.558350677995,1.8578686990542976,9.889761006932964
2496.0000000000196,-6172.566255569045,2.0161755796460015,9.900234280620278
2512.000000000023,-6139.039759295041,2.1746716160451713,9.911283124058452
2528.000000000027,-6102.975680183155,2.333373711625587,9.925566642015136
2544.0000000000305,-6064.370732974138,2.4922793231733693,9.940099809121772
2560.000000000034,-6023.221520887508,2.651411379446137,9.954900997617445
2576.0000000000377,-5979.524242219937,2.8107900483419037,9.969990213521436
2592.0000000000414,-5933.274919038956,2.970407025544249,9.980749993777266
2608.000000000045,-5884.470357827688,3.1301882704329813,9.991175002707635
2624.0000000000487,-5833.108116377188,3.290115155661758,10.000408970577922
2640.0000000000523,-5779.185944787591,3.4501779377650714,10.00846361805684
2656.000000000056,-5722.701754409545,3.6103658605480256,10.015284468304882
2672.0000000000596,-5663.653570754042,3.7706603489632644,10.016281414951372
2688.000000000063,-5602.041330845337,3.9308449748693466,10.007276165415885
2704.000000000067,-5537.867388225928,4.09087166085368,9.997308504165412
2720.0000000000705,-5471.134252867316,4.250744278855722,9.98613315250573
2736.000000000074,-5401.844409084898,4.410461245737581,9.977332680518478
2752.0000000000778,-5330.000293850963,4.5700293564073995,9.967533335374025
2768.0000000000814,-5255.6042472173,4.729453365560552,9.960121531810863
2784.000000000085,-5178.658492440171,4.888744839507405,9.952292986303943
2800.0000000000887,-5099.165019311906,5.047921803915855,9.944875707476386
2816.0000000000923,-5017.125508436098,5.207004183406548,9.940225020980973
2832.000000000096,-4932.541235686695,5.366021654369766,9.937099079531137
2848.0000000000996,-4845.412976393555,5.52500932883893,9.936659593009605
2864.0000000001032,-4755.740853950933,5.6840127160634815,9.939113210624408
2880.000000000107,-4663.524188289351,5.84308777238164,9.946356582200055
2896.0000000001105,-4568.761300848987,6.002302643915746,9.957103803570517
2912.000000000114,-4471.449316402366,6.1617407294706865,9.975110896635625
2928.000000000118,-4371.583882003283,6.321502387089962,10.000029875516024
2944.0000000001214,-4269.158817861152,6.481714796719684,10.03279052443346
2960.000000000125,-4164.1658746055955,6.642510315089682,10.07442745392878
2976.0000000001287,-4056.594322127117,6.804075176988703,10.126099970553232
2992.0000000001323,-3946.4302904887045,6.9666071499482545,10.197852422604008
3008.000000000136,-3833.656261712112,7.130368403518196,10.28606252087751
3024.0000000001396,-3718.250343828027,7.295652437924652,10.393155421941808
3040.0000000001432,-3600.1852216523616,7.462830257807272,10.524002408483133
3056.000000000147,-3479.4274125670054,7.632319663925596,10.689271891895268
3072.0000000001505,-3355.950771641678,7.80152339312978,10.434098904893949
3088.000000000154,-3229.8032854834096,7.966119901380833,10.138410681960092
3104.000000000158,-3101.058916153357,8.126059059889325,9.830626718938323
3120.0000000001614,-2969.7971179002534,8.28081034344049,9.511466600080933
3136.000000000165,-2836.1008366890055,8.430288800619206,9.14810088383444
3152.0000000001687,-2700.0579056550423,8.574107709913394,8.807359960598262
3168.0000000001723,-2561.7605267842346,8.712040539849312,8.421966973031928
3184.000000000176,-2421.305703797855,8.843784495198138,8.026407685678006
3200.0000000001796,-2278.794001266451,8.96909827640914,7.621657639416478
3216.0000000001833,-2134.329871822463,9.08778121026336,7.2087281003879475
3232.000000000187,-1988.0210861167209,9.199646720505745,6.750211637758638
3248.0000000001905,-1839.9790481156012,9.304400510895855,6.32384581225729
3264.000000000194,-1690.3184705851033,9.401952945680133,5.853848032789282
3280.000000000198,-1539.1560578058018,9.492117814552264,5.381067372541741
3296.0000000002015,-1386.6105865861666,9.574842165585975,4.908715540186926
3312.000000000205,-1232.8014390833862,9.650069609358239,4.441600712146815
3328.0000000002087,-1077.850295199256,9.717406501635644,3.9061317681999914
3344.0000000002124,-921.8917466587409,9.775932478055555,3.3585768701951
3360.000000000216,-765.0678916425677,9.825550994702075,2.806195705333482
3376.0000000002196,-607.5224434741874,9.86611482115876,2.249785944552008
3392.0000000002233,-449.4004669590132,9.89760068893304,1.6433998122564635
3408.000000000227,-290.84866194377486,9.9198496910144,1.081193506892374
3424.0000000002306,-132.01468691489276,9.932828113174912,0.5174408290975917
3440.000000000234,26.95245809718122,9.936403479392908,-0.14114734620017078
3456.000000000238,185.896239742507,9.930043533399104,-0.7054777062652543
3472.0000000002415,344.6637424115963,9.9143600951997,-1.268805544630828
3488.000000000245,503.1064715703758,9.889451893083951,-1.8770086729404232
3504.0000000002487,661.0770220727347,9.855356289832864,-2.4356546038348803
3520.0000000002524,818.4288468993449,9.812124560130265,-2.990808536047759
3536.000000000256,975.0170668426415,9.759895362373147,-3.541672674238382
3552.0000000002597,1130.698219132785,9.698782466538601,-4.087438860266729
3568.0000000002633,1285.332211679599,9.62909500790389,-4.596326466339861
3584.000000000267,1438.7890099430629,9.551742887190406,-5.06586688143928
3600.0000000002706,1590.94787024959,9.46684385783663,-5.538794507386983
3616.000000000274,1741.6888287861955,9.374537086085684,-6.010953807279519
3632.000000000278,1890.8936557335055,9.274857031131967,-6.479467838329493
3648.0000000002815,2038.4459298048305,9.167999130805109,-6.90389554659208
3664.000000000285,2184.2323487373355,9.054152023753806,-7.359762752639328
3680.0000000002888,2328.142151461218,8.933462760579797,-7.769841968555582
3696.0000000002924,2470.068095243204,8.806213223808925,-8.17136325200971
3712.000000000296,2609.90699516874,8.672607508525887,-8.56333468898945
3728.0000000002997,2747.5591236662863,8.532916251141936,-8.910578028666222
3744.0000000003033,2882.929276819333,8.387415749788431,-9.281666368828466
3760.000000000307,3015.926252607283,8.236308103523585,-9.608366173832923
3776.0000000003106,3146.4637516349817,8.08003283932596,-9.955144094313743
3792.0000000003142,3274.458878557641,7.918576723386081,-10.228419828851006
3808.000000000318,3399.834310800662,7.752569937653324,-10.52033742147145
3824.0000000003215,3522.5179124362626,7.582537295627524,-10.612029653508435
3840.000000000325,3642.48562207929,7.413822271627855,-10.476408534379832
3856.000000000329,3759.7716479824667,7.2472623265438845,-10.343057295391104
3872.0000000003324,3874.4075252223724,7.08248066398168,-10.244678955221914
3888.000000000336,3986.4186827888198,6.919125005492662,-10.17221612651354
3904.0000000003397,4095.8256883160616,6.756918159613506,-10.105467495195757
3920.0000000003433,4202.644896878892,6.595616093678941,-10.057702917950206
3936.000000000347,4306.8892081242475,6.435025268483591,-10.019523058860836
3952.0000000003506,4408.568555212948,6.274972764331316,-9.989818317364298
3968.0000000003542,4507.6904789899245,6.115325195700344,-9.967595237622811
3984.000000000358,4604.26049719048,5.955967781781087,-9.951959344191733
4000.0000000003615,4698.2824916200625,5.796806803988274,-9.943045726046323
4016.000000000365,4789.758928472593,5.637761556007086,-9.938063746093265
4032.000000000369,4878.691142608366,5.478769042731457,-9.936559714161119
4048.0000000003724,4965.079534390849,5.319775823790797,-9.93811426210721
4064.000000000376,5048.923742178193,5.1607405608895025,-9.941585570983834
4080.0000000003797,5130.222821739557,5.001629211269752,-9.94780966256334
4096.000000000383,5208.975332918684,4.842415941480452,-9.954762815944319
4112.0000000003865,5285.179472995469,4.68307981141237,-9.962996342666631
4128.00000000039,5358.833161967575,4.523607303377179,-9.972319501374091
4144.000000000394,5429.934130677848,4.363988497195051,-9.980790006165316
4160.000000000397,5498.47998700847,4.2042172038936405,-9.991646209832226
4176.000000000401,5564.468242447265,4.044290470715697,-10.001156641563997
4192.000000000405,5627.896435672527,3.8842069541109754,-10.009509500432829
4208.000000000408,5688.762016904761,3.723966314010644,-10.020845538379925
4224.000000000412,5747.063092695589,3.563692676232604,-10.012719079998467
4240.000000000416,5802.800865163874,3.403548977581466,-10.004582990864705
4256.000000000419,5855.977354040136,3.243534645485197,-9.995940240554477
4272.000000000423,5906.594742588094,3.083662889742484,-9.986111981904855
4288.000000000427,5954.6554015903685,2.9239453334167025,-9.97795617633951
4304.00000000043,6000.161939178605,2.764412580060514,-9.959898036978363
4320.000000000434,6043.118066350766,2.6051419275792775,-9.945002764041174
4336.0000000004375,6083.527760762031,2.446104085900843,-9.930382650950518
4352.000000000441,6121.394652764307,2.2872910322376163,-9.92077867137918
4368.000000000445,6156.722142669471,2.1286822284647733,-9.90568615016783
4384.000000000448,6189.5135841804,1.9702821508737056,-9.89492628540199
4400.000000000452,6219.772128601497,1.8120657301870702,-9.884737242461608
4416.000000000456,6247.500621034232,1.6540183232186403,-9.875109336290812
4432.000000000459,6272.701447895449,1.496107937478937,-9.866033154635776
4448.000000000463,6295.376706008999,1.3383245798904864,-9.856168632889663
4464.000000000467,6315.528370731497,1.1806513106221397,-9.850870954163007
4480.00000000047,6333.157938587993,1.0230616956362235,-9.845804229018778
4496.000000000474,6348.26667080386,0.8655388617228985,-9.839533134659135
4512.0000000004775,6360.856056197174,0.7081762837510641,-9.828603106110354
4528.000000000481,6370.928892594725,0.5509507403508171,-9.821914294127223
4544.000000000485,6378.4868994106955,0.3938001116447818,-9.821914294127223
4560.000000000488,6383.530496167364,0.23664948293874644,-9.821914294127223
4576.000000000492,6386.059682864729,0.079498854232711,-9.821914294127223
4592.000000000496,6386.07445950281,-0.07765177447332462,-9.821914294127223
4608.000000000499,6383.574826081589,-0.23480240317936008,-9.821914294127223
4624.000000000503,6378.5607826010655,-0.39195303188539543,-9.821914294127223
4640.000000000507,6371.032329061256,-0.5491036605914308,-9.821914294127223
4656.00000000051,6360.989103731195,-0.7063238529420912,-9.828603106110354
4672.000000000514,6348.429437675836,-0.8636776868910866,-9.839533134659135
4688.0000000005175,6333.350554493536,-1.0211955039289238,-9.845804229018778
4704.000000000521,6315.750889480858,-1.1787810655347244,-9.850870954163007
4720.000000000525,6295.629194451697,-1.3364500966600898,-9.856168632889663
4736.000000000528,6272.983992640756,-1.4942255626311436,-9.866033154635776
4752.000000000532,6247.813358328018,-1.6521214264801987,-9.875109336290812
4768.000000000536,6220.115249688239,-1.810161131123692,-9.884737242461608
4784.000000000539,6189.887229050175,-1.9683652683531998,-9.89492628540199
4800.000000000543,6157.126519222036,-2.1267567380524546,-9.90568615016783
4816.000000000547,6121.829928117667,-2.2853496590346913,-9.92077867137918
4832.00000000055,6083.9941594893,-2.4441550295142607,-9.930382650950518
4848.000000000554,6043.615859896783,-2.6031734013756855,-9.945002764041174
4864.0000000005575,6000.691381404374,-2.7624281658581196,-9.959898036978363
4880.000000000561,5955.216789878782,-2.9219383448134897,-9.97795617633951
4896.000000000565,5907.188312818645,-3.0816472017133796,-9.986111981904855
4912.000000000568,5856.603281474204,-3.241507163256911,-9.995940240554477
4928.000000000572,5803.459339276834,-3.401509366036783,-10.004582990864705
4944.000000000576,5747.754276426719,-3.5616449743619554,-10.012719079998467
4960.000000000579,5689.486065675952,-3.7219056098065852,-10.020845538379925
4976.000000000583,5628.6533850277065,-3.8821553187372744,-10.009509500432829
4992.000000000587,5565.25793956879,-4.042250413248172,-10.001156641563997
5008.00000000059,5499.3022140203575,-4.202187833281419,-9.991646209832226
5024.000000000594,5430.788741099525,-4.361970676147954,-9.980790006165316
5040.0000000005975,5359.7199882295,-4.521598932139873,-9.972319501374091
5056.000000000601,5286.098367073562,-4.681080085243921,-9.962996342666631
5072.000000000605,5209.926163990203,-4.840423860707168,-9.954762815944319
5088.000000000608,5131.205469301196,-4.999643636394004,-9.94780966256334
5104.000000000612,5049.938105963224,-5.158760781661594,-9.942338500691248
5120.000000000616,4966.1255250945305,-5.317800996896227,-9.93811426210721
5136.000000000619,4879.768716814056,-5.476795711489377,-9.936559714161119
5152.000000000623,4790.86808174648,-5.635787007015606,-9.938063746093265
5168.000000000627,4699.42327247073,-5.794827188442569,-9.943045726046323
5184.00000000063,4605.43301632318,-5.953980086469233,-9.951959344191733
5200.000000000634,4508.894913449126,-6.113321707497592,-9.967595237622811
5216.000000000638,4409.805205671344,-6.2729471461844035,-9.989818317364298
5232.000000000641,4308.158464687342,-6.432969852183866,-10.01536801192409
5248.000000000645,4203.947302505216,-6.593526809454394,-10.057702917950206
5264.0000000006485,4097.161892832104,-6.754781361644695,-10.105467495195757
5280.000000000652,3987.789549597012,-6.916929444331976,-10.17221612651354
5296.000000000656,3875.8141409934883,-7.080205465212806,-10.244678955221914
5312.000000000659,3761.2154404597923,-7.244890563896257,-10.343057295391104
5328.000000000663,3643.9682939612076,-7.411322059048962,-10.461825677892328
5344.000000000667,3524.041753988416,-7.5798890417592055,-10.612029653508435
5360.00000000067,3401.401086136152,-7.749963509660017,-10.52033742147145
5376.000000000674,3276.065079728177,-7.916321363035973,-10.258176802529215
5392.000000000678,3148.103661087864,-8.078043811099654,-9.955144094313743
5408.000000000681,3017.5940060657513,-8.234797909214638,-9.608366173832923
5424.000000000685,2884.6191863556023,-8.386193427991863,-9.281666368828466
5440.0000000006885,2749.2655257411047,-8.532071367765006,-8.944796199230598
5456.000000000692,2611.624051370576,-8.672123645371604,-8.56333468898945
5472.000000000696,2471.7899285777166,-8.806100085146097,-8.17136325200971
5488.000000000699,2329.8624885663125,-8.933758505949081,-7.769841968555582
5504.000000000703,2185.944705973975,-9.054835482092141,-7.359762752639328
5520.000000000707,2040.1436070850998,-9.169138389101823,-6.90389554659208
5536.00000000071,1892.569655045619,-9.276428432336289,-6.479467838329493
5552.000000000714,1743.3362924265946,-9.376545853748139,-6.010953807279519
5568.000000000718,1592.5595836205664,-9.469324780169698,-5.538794507386983
5584.000000000721,1440.3580890770568,-9.554633671147185,-5.105216290084422
5600.000000000725,1286.85102097101,-9.63248688940108,-4.635185848097142
5616.0000000007285,1132.158591267064,-9.702715516401701,-4.132664314404
5632.000000000732,976.4099942655799,-9.764373854732378,-3.541672674238382
5648.000000000736,819.7462159930524,-9.817117193554006,-2.990808536047759
5664.000000000739,662.3103388100951,-9.860867027902126,-2.4356546038348803
5680.000000000743,504.2473596591613,-9.895484050035561,-1.8770086729404232
5696.000000000747,345.70392701344855,-9.92091624246811,-1.268805544630828
5712.00000000075,186.8274118141841,-9.937125444409693,-0.7054777062652543
5728.000000000754,27.766016381094616,-9.944012098546676,-0.14114734620017078
5744.000000000758,-131.32736791581974,-9.941001225860946,0.5174408290975917
5760.000000000761,-290.29570686014654,-9.928511351365525,1.081193506892374
5776.000000000765,-448.99010325871006,-9.906749580819792,1.6433998122564635
5792.0000000007685,-607.2624658614295,-9.875786058865538,2.249785944552008
5808.000000000772,-764.9661295830699,-9.835667360217478,2.806195705333482
5824.000000000776,-921.9554451938056,-9.786490748502848,3.3585768701951
5840.000000000779,-1078.0865818411073,-9.72840281600134,3.9061317681999914
5856.000000000783,-1233.2173664322156,-9.661494298879092,4.441600712146815
5872.000000000787,-1387.212488956487,-9.58664054696926,4.908715540186926
5888.00000000079,-1539.9498679650724,-9.50426253614717,5.381067372541741
5904.000000000794,-1691.3092449974222,-9.414412882765701,5.853848032789282
5920.000000000798,-1841.1719307911742,-9.317205119170714,6.32384581225729
5936.000000000801,-1989.4209171298364,-9.212730267661529,6.750211637758638
5952.000000000805,-2135.941982564033,-9.101231570589247,7.2087281003879475
5968.0000000008085,-2280.6233302355367,-8.982818812785315,7.621657639416478
5984.000000000812,-2423.356179051525,-8.85771103533566,8.026407685678006
6000.000000000816,-2564.035861932208,-8.726197477045165,8.421966973031928
6016.000000000819,-2702.561372812494,-8.588488595599816,8.807359960598262
6032.000000000823,-2838.8356543896966,-8.44485992839457,9.181641682888012
6048.000000000827,-2972.7660333511317,-8.295565311400855,9.511466600080933
6064.00000000083,-3104.264294785655,-8.140839953123633,9.830626718938323
6080.000000000834,-3233.2461909150893,-7.981072172363301,10.138410681960092
6096.000000000838,-3359.6329134090774,-7.8164756641122475,10.434098904893949
6112.000000000841,-3483.3493766411752,-7.6473842940845,10.669367291835636
6128.000000000845,-3604.34800840526,-7.477866120669481,10.507470783966204
6144.000000000849,-3722.6534843563845,-7.310664588936952,10.380239340606552
6160.000000000852,-3838.299474318617,-7.145362109508661,10.275375684920505
6176.000000000856,-3951.313315914895,-6.981592848886747,10.189108423032042
6192.0000000008595,-4061.717023033686,-6.819054040024621,10.126099970553232
6208.000000000863,-4169.528237320741,-6.6574891781256005,10.068699147075716
6224.000000000867,-4274.760842384872,-6.496693659755603,10.028232065322225
6240.00000000087,-4377.425652312022,-6.336493735042565,9.996506250203444
6256.000000000874,-4477.530980863382,-6.176734705248324,9.972500086826681
6272.000000000878,-4575.082910327784,-6.017300380409192,9.957103803570517
6288.000000000881,-4670.08578442915,-5.858087965402564,9.94517049265999
6304.000000000885,-4762.542479869395,-5.699015804238349,9.939113210624408
6320.000000000889,-4852.454658819165,-5.540013423165857,9.936659593009605
6336.000000000892,-4939.822981699844,-5.381025126878836,9.937381200788348
6352.000000000896,-5024.64729360197,-5.222005380859463,9.940880731686795
6368.0000000008995,-5106.926797331526,-5.062919134997949,9.945810914216358
6384.000000000903,-5186.6601904910185,-4.903736984931828,9.952292986303943
6400.000000000907,-5263.845766062571,-4.7444381895747805,9.960121531810863
6416.00000000091,-5338.481500520238,-4.585005858432322,9.969102168161278
6432.000000000914,-5410.565183375464,-4.425429807437664,9.979050356395224
6448.000000000918,-5480.094416486765,-4.265698647293619,9.987952940263641
